MAPVALUE,PLT_KEY,ECO_PROVINCE
1796,55_25_20533_2002_1,222K
1797,55_25_20540_2002_2,222L
1798,55_25_20561_2003_3,222L
1799,55_25_20564_2003_4,222L
1800,55_25_20588_2003_2,222L
1801,55_25_20597_2004_1,222K
1802,55_25_20604_2004_4,222L
1803,55_27_10469_2004_1,222K
1804,55_27_20081_2001_3,222K
1805,55_27_20084_2001_4,222K
1806,55_27_20125_2000_3,222K
1807,55_27_20143_2004_3,222K
1808,55_27_20151_2003_3,222K
1809,55_27_20199_2004_2,222K
1810,55_27_20323_2001_1,222K
1811,55_29_10522_2005_3,212T
1812,55_29_20004_2004_2,212T
1813,55_29_20015_2000_2,212T
1814,55_29_20022_2002_3,212T
1815,55_29_20029_2002_3,212Z
1816,55_29_20035_2001_1,212T
1817,55_29_20046_2001_1,212Z
1818,55_29_20058_2002_3,212T
1819,55_29_20083_2004_3,212T
1820,55_29_20084_2000_2,212T
1821,55_29_20087_2003_1,212T
1822,55_29_20100_2004_3,212T
1823,55_29_20104_2002_1,212T
1824,55_29_20105_2003_1,212T
1825,55_29_20113_2003_1,212T
1826,55_29_20122_2000_1,212T
1827,55_29_20130_2002_4,212Z
1828,55_29_20141_2002_3,212T
1829,55_29_20145_2001_4,212T
1830,55_29_20150_2002_4,212T
1831,55_29_20156_2000_1,212T
1832,55_29_20162_2001_1,212T
1833,55_29_20170_2003_3,212T
1834,55_29_20176_2003_1,212T
1835,55_29_20306_2001_2,212T
1836,55_29_20325_2002_3,212T
1837,55_29_20347_2000_1,212T
1838,55_29_20361_2003_3,212T
1839,55_29_20431_2000_1,212T
1840,55_29_20435_2000_3,212T
1841,55_29_20437_2000_4,212T
1842,55_29_20451_2000_4,212T
1843,55_29_20453_2000_4,212T
1844,55_29_20454_2000_3,212T
1845,55_29_20459_2001_1,212T
1846,55_29_20460_2001_4,212T
1847,55_29_20465_2001_4,212T
1848,55_29_20467_2001_1,212T
1849,55_29_20477_2002_4,212T
1850,55_29_20482_2002_1,212Z
1851,55_29_20483_2002_3,212T
1852,55_29_20488_2003_4,212T
1853,55_29_20511_2004_1,212T
1854,55_29_20513_2004_4,212Z
1855,55_3_10662_2005_4,212X
1856,55_3_20001_2003_4,212X
1857,55_3_20002_2002_1,212X
1858,55_3_20004_2003_4,212X
1859,55_3_20005_2000_1,212J
1860,55_3_20015_2003_3,212X
1861,55_3_20016_2001_2,212Y
1862,55_3_20017_2002_2,212X
1863,55_3_20018_2002_4,212J
1864,55_3_20035_2002_3,212J
1865,55_3_20041_2003_1,212X
1866,55_3_20043_2001_1,212X
1867,55_3_20048_2000_4,212X
1868,55_3_20052_2003_2,212X
1869,55_3_20054_2004_2,212X
1870,55_3_20059_2000_3,212J
1871,55_3_20062_2002_3,212X
1872,55_3_20073_2000_2,212Y
1873,55_3_20074_2003_1,212J
1874,55_3_20086_2004_2,212X
1875,55_3_20094_2001_1,212Y
1876,55_3_20097_2004_4,212X
1877,55_3_20102_2001_3,212J
1878,55_3_20106_2000_2,212X
1879,55_3_20111_2003_4,212Y
1880,55_3_20112_2001_4,212Y
1881,55_3_20113_2001_1,212X
1882,55_3_20126_2001_1,212X
1883,55_3_20131_2002_4,212X
1884,55_3_20136_2004_4,212X
1885,55_3_20138_2002_4,212J
1886,55_3_20141_2003_1,212X
1887,55_3_20142_2003_2,212X
1888,55_3_20146_2000_4,212J
1889,55_3_20155_2001_4,212X
1890,55_3_20156_2004_2,212X
1891,55_3_20157_2002_2,212X
1892,55_3_20164_2003_1,212X
1893,55_3_20165_2000_1,212Y
1894,55_3_20167_2004_3,212X
1895,55_3_20169_2002_4,212X
1896,55_3_20171_2001_2,212X
1897,55_3_20172_2000_2,212Y
1898,55_3_20184_2004_3,212X
1899,55_3_20189_2002_4,212X
1900,55_3_20193_2000_3,212X
1901,55_3_20194_2003_4,212X
1902,55_3_20198_2003_3,212J
1903,55_3_20202_2001_4,212J
1904,55_3_20207_2004_3,212Y
1905,55_3_20208_2001_3,212X
1906,55_3_20213_2004_2,212X
1907,55_3_20214_2001_4,212X
1908,55_3_20216_2001_3,212X
1909,55_3_20217_2004_1,212J
1910,55_3_20224_2001_1,212X
1911,55_3_20225_2002_3,212X
1912,55_3_20227_2000_3,212J
1913,55_3_20235_2002_1,212X
1914,55_3_20242_2004_3,212X
1915,55_3_20246_2003_3,212X
1916,55_3_20253_2004_4,212X
1917,55_3_20256_2001_2,212Y
1918,55_3_20264_2001_4,212X
1919,55_3_20268_2002_2,212X
1920,55_3_20271_2003_2,212Y
1921,55_3_20274_2000_4,212J
1922,55_3_20278_2002_3,212J
1923,55_3_20287_2003_4,212X
1924,55_3_20294_2002_3,212X
1925,55_3_20296_2003_3,212J
1926,55_3_20297_2004_2,212J
1927,55_3_20305_2002_4,212X
1928,55_3_20307_2003_1,212J
1929,55_3_20315_2001_1,212X
1930,55_3_20319_2004_2,212X
1931,55_3_20320_2000_3,212X
1932,55_3_20327_2000_4,212X
1933,55_3_20330_2003_3,212X
1934,55_3_20331_2002_3,212Y
1935,55_3_20338_2000_3,212X
1936,55_3_20345_2002_1,212J
1937,55_3_20360_2004_1,212X
1938,55_3_20365_2004_1,212X
1939,55_3_20367_2003_3,212X
1940,55_3_20384_2003_4,212J
1941,55_3_20411_2001_1,212Y
1942,55_3_20440_2001_1,212Y
1943,55_3_20441_2000_4,212Y
1944,55_3_20442_2001_4,212Y
1945,55_3_20444_2004_4,212J
1946,55_3_20445_2001_1,212J
1947,55_3_20446_2000_3,212X
1948,55_3_20447_2004_3,212X
1949,55_3_20486_2003_1,212Y
1950,55_3_20487_2002_2,212Y
1951,55_3_20504_2003_1,212Y
1952,55_3_20507_2000_3,212X
1953,55_3_20508_2000_2,212X
1954,55_3_20509_2000_1,212X
1955,55_3_20523_2000_1,212Y
1956,55_3_20525_2000_4,212Y
1957,55_3_20526_2000_1,212Y
1958,55_3_20527_2000_3,212J
1959,55_3_20528_2000_1,212X
1960,55_3_20529_2000_4,212X
1961,55_3_20530_2000_2,212X
1962,55_3_20531_2000_2,212X
1963,55_3_20532_2000_2,212X
1964,55_3_20539_2000_2,212Y
1965,55_3_20542_2000_2,212Y
1966,55_3_20544_2000_3,212J
1967,55_3_20547_2000_3,212Y
1968,55_3_20550_2000_3,212Y
1969,55_3_20551_2001_3,212Y
1970,55_3_20553_2001_2,212Y
1971,55_3_20555_2001_2,212Y
1972,55_3_20556_2001_3,212Y
1973,55_3_20557_2001_4,212Y
1974,55_3_20558_2001_4,212J
1975,55_3_20560_2001_4,212X
1976,55_3_20561_2001_3,212X
1977,55_3_20562_2001_3,212Y
1978,55_3_20563_2001_3,212Y
1979,55_3_20580_2002_2,212Y
1980,55_3_20584_2002_4,212Y
1981,55_3_20585_2002_3,212J
1982,55_3_20586_2002_2,212X
1983,55_3_20587_2002_2,212X
1984,55_3_20588_2002_4,212X
1985,55_3_20591_2002_4,212Y
1986,55_3_20592_2002_4,212Y
1987,55_3_20593_2002_1,212J
1988,55_3_20594_2002_1,212X
1989,55_3_20595_2002_2,212X
1990,55_3_20596_2002_4,212X
1991,55_3_20598_2003_2,212Y
1992,55_3_20601_2003_2,212Y
1993,55_3_20603_2003_4,212J
1994,55_3_20604_2003_2,212J
1995,55_3_20606_2003_1,212X
1996,55_3_20607_2003_2,212X
1997,55_3_20608_2003_4,212X
1998,55_3_20609_2003_2,212X
1999,55_3_20610_2003_1,212J
2000,55_3_20611_2003_4,212J
2001,55_3_20612_2003_4,212X
2002,55_3_20628_2001_2,212J
2003,55_3_20630_2004_4,212Y
2004,55_3_20631_2004_1,212Y
2005,55_3_20633_2004_2,212Y
2006,55_3_20635_2004_2,212J
2007,55_3_20636_2004_1,212X
2008,55_3_20638_2004_4,212X
2009,55_3_20640_2004_4,212J
2010,55_3_20641_2004_2,212J
2011,55_3_20642_2004_2,212X
2012,55_3_29007_2004_3,212J
2013,55_3_29029_2000_2,212J
2014,55_3_29031_2004_4,212X
2015,55_3_29033_2004_4,212Y
2016,55_3_29036_2001_4,212J
2017,55_3_29037_2000_2,212X
2018,55_31_20001_2001_2,212K
2019,55_31_20002_2003_4,212K
2020,55_31_20007_2001_4,212K
2021,55_31_20018_2000_3,212K
2022,55_31_20027_2002_3,212K
2023,55_31_20036_2001_1,212K
2024,55_31_20037_2004_1,212Y
2025,55_31_20039_2003_4,212Y
2026,55_31_20040_2002_4,212Y
2027,55_31_20052_2002_4,212K
2028,55_31_20060_2000_4,212K
2029,55_31_20063_2004_3,212K
2030,55_31_20065_2000_3,212K
2031,55_31_20085_2001_2,212Y
2032,55_31_20091_2000_1,212K
2033,55_31_20099_2002_3,212K
2034,55_31_20102_2000_4,212K
2035,55_31_20103_2004_2,212K
2036,55_31_20104_2003_3,212K
2037,55_31_20108_2004_3,212K
2038,55_31_20115_2000_2,212K
2039,55_31_20116_2002_1,212K
2040,55_31_20117_2002_3,212K
2041,55_31_20122_2003_2,212K
2042,55_31_20126_2001_4,212K
2043,55_31_20128_2004_2,212K
2044,55_31_20136_2003_3,212K
2045,55_31_20140_2004_2,212K
2046,55_31_20143_2000_1,212K
2047,55_31_20145_2000_4,212Y
2048,55_31_20148_2004_3,212K
2049,55_31_20155_2003_2,212Y
2050,55_31_20163_2003_1,212Y
2051,55_31_20164_2004_4,212K
2052,55_31_20167_2000_4,212K
2053,55_31_20171_2002_1,212X
2054,55_31_20174_2002_1,212K
2055,55_31_20178_2002_3,212K
2056,55_31_20187_2004_4,212K
2057,55_31_20209_2001_2,212K
2058,55_31_20214_2003_3,212K
2059,55_31_20217_2002_2,212K
2060,55_31_20218_2000_2,212K
2061,55_31_20223_2003_1,212K
2062,55_31_20225_2003_1,212K
2063,55_31_20226_2001_2,212K
2064,55_31_20236_2003_4,212X
2065,55_31_20239_2001_4,212Y
2066,55_31_20240_2003_4,212K
2067,55_31_20242_2003_2,212K
2068,55_31_20249_2004_1,212Y
2069,55_31_20286_2000_4,212Y
2070,55_31_20290_2001_3,212K
2071,55_31_20293_2004_3,212Y
2072,55_31_20294_2004_4,212K
2073,55_31_20295_2002_1,212K
2074,55_31_20298_2003_1,212Y
2075,55_31_20301_2000_1,212Y
2076,55_31_20306_2002_4,212Y
2077,55_31_20313_2002_3,212Y
2078,55_31_20315_2004_2,212K
2079,55_31_20316_2000_4,212K
2080,55_31_20330_2002_2,212K
2081,55_31_20335_2004_3,212K
2082,55_31_20336_2001_1,212K
2083,55_31_20337_2001_2,212Y
2084,55_31_20338_2001_3,212K
2085,55_31_20356_2001_4,212K
2086,55_31_20365_2001_2,212K
2087,55_31_20383_2004_3,212K
2088,55_31_20387_2004_4,212K
2089,55_31_20390_2000_3,212K
2090,55_31_20394_2004_1,212Y
2091,55_31_20400_2003_1,212K
2092,55_31_20401_2000_3,212K
2093,55_31_20403_2002_3,212K
2094,55_31_20404_2000_3,212K
2095,55_31_20405_2004_2,212K
2096,55_31_20408_2003_3,212Y
2097,55_31_20409_2001_1,212K
2098,55_31_20410_2002_3,212K
2099,55_31_20413_2000_4,212K
2100,55_31_20430_2001_2,212Y
2101,55_31_20431_2001_4,212K
2102,55_31_20435_2002_4,212Y
2103,55_31_20438_2000_1,212Y
2104,55_31_20440_2001_2,212K
2105,55_31_20445_2004_3,212K
2106,55_31_20460_2004_3,212K
2107,55_31_20467_2004_3,212K
2108,55_31_20479_2004_2,212K
2109,55_31_20481_2000_4,212Y
2110,55_31_20484_2001_2,212K
2111,55_31_20497_2002_1,212Y
2112,55_31_20498_2002_1,212X
2113,55_31_20517_2004_3,212K
2114,55_31_20518_2000_4,212K
2115,55_31_20519_2001_4,212K
2116,55_31_20526_2004_1,212K
2117,55_31_20529_2003_4,212Y
2118,55_31_20530_2000_4,212K
2119,55_31_20531_2002_4,212K
2120,55_31_20540_2003_3,212Y
2121,55_31_20547_2001_2,212K
2122,55_31_20549_2000_2,212K
2123,55_31_20550_2000_3,212K
2124,55_31_20551_2002_3,212K
2125,55_31_20552_2002_2,212K
2126,55_31_20553_2001_1,212K
2127,55_31_20561_2001_1,212K
2128,55_31_20562_2000_3,212Y
2129,55_31_20563_2000_1,212Y
2130,55_31_20564_2000_1,212X
2131,55_31_20565_2000_4,212K
2132,55_31_20569_2000_4,212Y
2133,55_31_20570_2000_4,212Y
2134,55_31_20572_2000_1,212K
2135,55_31_20573_2000_4,212K
2136,55_31_20575_2000_3,212K
2137,55_31_20577_2000_1,212Y
2138,55_31_20581_2000_3,212K
2139,55_31_20584_2000_2,212K
2140,55_31_20588_2000_3,212K
2141,55_31_20590_2001_4,212Y
2142,55_31_20591_2001_1,212K
2143,55_31_20592_2001_3,212Y
2144,55_31_20593_2001_1,212K
2145,55_31_20594_2001_2,212K
2146,55_31_20595_2001_4,212K
2147,55_31_20596_2001_2,212K
2148,55_31_20598_2001_2,212K
2149,55_31_20600_2001_1,212K
2150,55_31_20601_2001_2,212K
2151,55_31_20603_2001_3,212Y
2152,55_31_20604_2001_3,212Y
2153,55_31_20609_2001_4,212K
2154,55_31_20610_2001_1,212K
2155,55_31_20611_2001_4,212K
2156,55_31_20612_2001_4,212K
2157,55_31_20634_2002_1,212Y
2158,55_31_20638_2002_3,212K
2159,55_31_20640_2002_4,212K
2160,55_31_20643_2002_3,212K
2161,55_31_20644_2002_3,212K
2162,55_31_20645_2002_4,212K
2163,55_31_20649_2002_4,212K
2164,55_31_20650_2002_1,212K
2165,55_31_20652_2002_1,212K
2166,55_31_20654_2002_1,212K
2167,55_31_20655_2002_1,212K
2168,55_31_20657_2002_3,212K
2169,55_31_20659_2003_2,212Y
2170,55_31_20661_2003_4,212K
2171,55_31_20662_2003_3,212Y
2172,55_31_20663_2003_3,212K
2173,55_31_20666_2003_2,212K
2174,55_31_20670_2003_2,212K
2175,55_31_20671_2003_1,212K
2176,55_31_20672_2003_1,212K
2177,55_31_20673_2003_4,212K
2178,55_31_20674_2003_4,212K
2179,55_31_20675_2003_3,212Y
2180,55_31_20676_2003_2,212K
2181,55_31_20678_2003_2,212K
2182,55_31_20697_2004_4,212Y
2183,55_31_20699_2004_1,212Y
2184,55_31_20700_2004_2,212Y
2185,55_31_20701_2004_3,212K
2186,55_31_20702_2004_3,212K
2187,55_31_20703_2004_3,212K
2188,55_31_20704_2004_1,212K
2189,55_31_20707_2004_4,212K
2190,55_31_20708_2004_2,212K
2191,55_31_20714_2004_1,212K
2192,55_31_20715_2004_3,212K
2193,55_33_20035_2000_1,222L
2194,55_33_20041_2004_1,222L
2195,55_33_20060_2004_1,222L
2196,55_33_20065_2004_3,222L
2197,55_33_20087_2004_4,222L
2198,55_33_20095_2003_3,222L
2199,55_33_20116_2002_4,222L
2200,55_33_20121_2001_2,222L
2201,55_33_20125_2003_4,222L
2202,55_33_20137_2004_2,222L
2203,55_33_20141_2003_1,222L
2204,55_33_20143_2002_1,222L
2205,55_33_20144_2002_4,222L
2206,55_33_20154_2001_1,222L
2207,55_33_20186_2001_3,222L
2208,55_33_20187_2000_4,222L
2209,55_33_20195_2004_1,222L
2210,55_33_20198_2000_3,222L
2211,55_33_20201_2001_2,222L
2212,55_33_20213_2003_1,222L
2213,55_33_20218_2002_4,222L
2214,55_33_20220_2000_3,222L
2215,55_33_20231_2004_4,222L
2216,55_33_20244_2001_4,222L
2217,55_33_20246_2000_1,222L
2218,55_33_20258_2003_1,222L
2219,55_33_20281_2002_3,222L
2220,55_33_20299_2004_1,222L
2221,55_33_20322_2004_1,222L
2222,55_33_20325_2000_3,222L
2223,55_33_20330_2000_4,222L
2224,55_33_20331_2000_3,222L
2225,55_33_20337_2000_2,222L
2226,55_33_20339_2000_1,222L
2227,55_33_20341_2000_3,222L
2228,55_33_20342_2000_3,222L
2229,55_33_20343_2000_3,222L
2230,55_33_20345_2001_1,222L
2231,55_33_20352_2001_2,222L
2232,55_33_20369_2002_3,222L
2233,55_33_20370_2002_1,222L
2234,55_33_20374_2002_3,222L
2235,55_33_20378_2002_4,222L
2236,55_33_20380_2002_4,222L
2237,55_33_20381_2002_1,222L
2238,55_33_20382_2003_4,222L
2239,55_33_20389_2003_4,222L
2240,55_33_20391_2003_4,222L
2241,55_33_20407_2004_2,222L
2242,55_33_20410_2004_3,222L
2243,55_33_20411_2004_3,222L
2244,55_33_20413_2004_3,222L
2245,55_33_20414_2004_2,222L
2246,55_33_20417_2004_1,222L
2247,55_35_20002_2001_2,222R
2248,55_35_20021_2004_4,222L
2249,55_35_20022_2000_4,222L
2250,55_35_20047_2002_4,222R
2251,55_35_20060_2003_3,222L
2252,55_35_20072_2004_1,212Q
2253,55_35_20084_2000_1,222R
2254,55_35_20089_2001_4,212Q
2255,55_35_20111_2003_2,222L
2256,55_35_20117_2003_3,222L
2257,55_35_20120_2000_4,222R
2258,55_35_20130_2000_1,222R
2259,55_35_20132_2001_4,222L
2260,55_35_20143_2000_3,222L
2261,55_35_20154_2001_3,222L
2262,55_35_20173_2003_1,222R
2263,55_35_20180_2001_4,222L
2264,55_35_20242_2001_1,222L
2265,55_35_20252_2004_2,222R
2266,55_35_20253_2002_1,222R
2267,55_35_20260_2000_3,222L
2268,55_35_20267_2000_3,222L
2269,55_35_20272_2001_3,222R
2270,55_35_20273_2001_1,222R
2271,55_35_20275_2001_4,222L
2272,55_35_20276_2001_2,222L
2273,55_35_20285_2002_2,222L
2274,55_35_20287_2002_4,222L
2275,55_35_20289_2002_3,222R
2276,55_35_20292_2002_4,222R
2277,55_35_20293_2002_4,222L
2278,55_35_20294_2003_3,222L
2279,55_35_20295_2003_2,222L
2280,55_35_20296_2003_3,222R
2281,55_35_20297_2003_4,222L
2282,55_35_20299_2003_1,222L
2283,55_35_20303_2003_4,222L
2284,55_35_20305_2003_1,222R
2285,55_35_20321_2004_2,222L
2286,55_35_20322_2004_4,222L
2287,55_35_20323_2004_2,222L
2288,55_35_20324_2004_2,222L
2289,55_35_20325_2004_2,212Q
2290,55_37_20006_2000_2,212X
2291,55_37_20007_2004_1,212X
2292,55_37_20008_2000_1,212X
2293,55_37_20009_2001_1,212X
2294,55_37_20015_2002_4,212X
2295,55_37_20017_2003_2,212X
2296,55_37_20018_2002_1,212X
2297,55_37_20019_2003_1,212X
2298,55_37_20020_2003_4,212X
2299,55_37_20021_2001_4,212X
2300,55_37_20022_2001_1,212X
2301,55_37_20027_2003_3,212X
2302,55_37_20028_2001_4,212T
2303,55_37_20029_2004_3,212X
2304,55_37_20032_2003_1,212X
2305,55_37_20039_2001_2,212T
2306,55_37_20041_2000_2,212T
2307,55_37_20047_2004_2,212X
2308,55_37_20048_2003_4,212T
2309,55_37_20051_2002_3,212X
2310,55_37_20052_2004_4,212X
2311,55_37_20060_2004_1,212X
2312,55_37_20064_2004_2,212X
2313,55_37_20068_2002_2,212X
2314,55_37_20069_2002_3,212X
2315,55_37_20075_2004_1,212T
2316,55_37_20092_2001_4,212T
2317,55_37_20094_2000_4,212X
2318,55_37_20095_2004_1,212X
2319,55_37_20097_2003_1,212X
2320,55_37_20099_2000_1,212X
2321,55_37_20101_2002_4,212X
2322,55_37_20104_2002_3,212X
2323,55_37_20113_2002_4,212X
2324,55_37_20114_2002_4,212T
2325,55_37_20116_2000_1,212X
2326,55_37_20118_2001_2,212X
2327,55_37_20120_2002_3,212X
2328,55_37_20121_2002_3,212X
2329,55_37_20122_2003_2,212T
2330,55_37_20126_2004_2,212X
2331,55_37_20128_2000_1,212X
2332,55_37_20131_2000_3,212X
2333,55_37_20132_2003_2,212X
2334,55_37_20138_2003_1,212T
2335,55_37_20139_2003_2,212T
2336,55_37_20143_2004_4,212T
2337,55_37_20144_2000_2,212X
2338,55_37_20146_2000_4,212X
2339,55_37_20155_2004_3,212X
2340,55_37_20157_2003_3,212X
2341,55_37_20159_2002_2,212X
2342,55_37_20162_2002_2,212T
2343,55_37_20165_2004_3,212X
2344,55_37_20167_2004_2,212X
2345,55_37_20201_2000_1,212X
2346,55_37_20203_2001_1,212X
2347,55_37_20205_2000_3,212X
2348,55_37_20206_2000_3,212T
2349,55_37_20207_2000_3,212X
2350,55_37_20208_2000_2,212X
2351,55_37_20209_2000_3,212X
2352,55_37_20210_2001_1,212X
2353,55_37_20212_2001_4,212X
2354,55_37_20213_2001_3,212X
2355,55_37_20214_2001_4,212X
2356,55_37_20215_2001_1,212X
2357,55_37_20216_2001_1,212X
2358,55_37_20224_2002_1,212T
2359,55_37_20225_2002_4,212T
2360,55_37_20226_2002_4,212X
2361,55_37_20228_2002_3,212X
2362,55_37_20229_2002_2,212X
2363,55_37_20230_2002_4,212X
2364,55_37_20231_2003_1,212X
2365,55_37_20232_2003_2,212T
2366,55_37_20233_2003_4,212T
2367,55_37_20234_2003_1,212X
2368,55_37_20235_2003_3,212X
2369,55_37_20237_2003_1,212X
2370,55_37_20244_2003_1,212X
2371,55_37_20246_2004_3,212X
2372,55_37_20247_2004_4,212T
2373,55_37_20248_2004_3,212T
2374,55_37_20249_2004_1,212X
2375,55_37_20250_2004_1,212X
2376,55_37_20251_2004_1,212X
2377,55_37_20252_2004_4,212X
2378,55_37_29010_2001_4,212X
2379,55_37_29013_2000_1,212X
2380,55_37_29018_2001_4,212X
2381,55_37_29027_2004_2,212T
2382,55_39_20025_2002_1,222K
2383,55_39_20079_2003_3,222K
2384,55_39_20083_2003_1,222K
2385,55_39_20156_2004_2,222K
2386,55_39_20163_2001_4,222K
2387,55_39_20177_2002_2,222K
2388,55_39_20199_2004_1,222K
2389,55_39_20293_2001_1,222K
2390,55_39_20366_2004_1,222K
2391,55_41_20008_2001_3,212X
2392,55_41_20013_2003_2,212X
2393,55_41_20015_2003_1,212X
2394,55_41_20021_2004_4,212X
2395,55_41_20022_2001_2,212X
2396,55_41_20023_2004_1,212X
2397,55_41_20025_2001_4,212X
2398,55_41_20028_2002_4,212X
2399,55_41_20036_2001_4,212X
2400,55_41_20040_2002_2,212X
2401,55_41_20042_2002_1,212X
2402,55_41_20043_2004_4,212X
2403,55_41_20053_2004_4,212X
2404,55_41_20056_2002_1,212X
2405,55_41_20057_2002_2,212X
2406,55_41_20059_2000_3,212X
2407,55_41_20064_2000_1,212X
2408,55_41_20066_2000_1,212X
2409,55_41_20069_2004_3,212X
2410,55_41_20073_2002_4,212X
2411,55_41_20076_2001_2,212X
2412,55_41_20077_2004_2,212X
2413,55_41_20081_2000_1,212X
2414,55_41_20083_2002_1,212X
2415,55_41_20086_2001_4,212X
2416,55_41_20088_2003_1,212X
2417,55_41_20091_2004_2,212X
2418,55_41_20093_2003_2,212X
2419,55_41_20097_2004_3,212X
2420,55_41_20106_2000_4,212X
2421,55_41_20107_2001_1,212X
2422,55_41_20118_2003_2,212X
2423,55_41_20120_2003_3,212X
2424,55_41_20125_2003_4,212X
2425,55_41_20126_2000_4,212X
2426,55_41_20130_2004_2,212X
2427,55_41_20131_2000_1,212X
2428,55_41_20132_2000_3,212X
2429,55_41_20133_2004_2,212X
2430,55_41_20134_2002_1,212X
2431,55_41_20135_2003_2,212X
2432,55_41_20136_2003_2,212X
2433,55_41_20137_2003_3,212X
2434,55_41_20138_2001_2,212X
2435,55_41_20141_2003_3,212X
2436,55_41_20142_2003_2,212X
2437,55_41_20149_2003_1,212X
2438,55_41_20152_2001_1,212X
2439,55_41_20153_2003_2,212X
2440,55_41_20160_2001_2,212X
2441,55_41_20162_2001_3,212X
2442,55_41_20168_2000_3,212X
2443,55_41_20171_2004_2,212X
2444,55_41_20175_2004_1,212X
2445,55_41_20180_2001_4,212X
2446,55_41_20183_2004_2,212X
2447,55_41_20187_2003_1,212X
2448,55_41_20189_2004_4,212X
2449,55_41_20197_2000_1,212X
2450,55_41_20198_2000_1,212X
2451,55_41_20200_2003_4,212X
2452,55_41_20204_2003_1,212X
2453,55_41_20209_2002_1,212X
2454,55_41_20210_2002_4,212X
2455,55_41_20212_2004_1,212X
2456,55_41_20214_2004_1,212X
2457,55_41_20217_2003_3,212X
2458,55_41_20218_2004_1,212X
2459,55_41_20219_2000_1,212X
2460,55_41_20221_2004_3,212X
2461,55_41_20230_2001_3,212X
2462,55_41_20231_2001_2,212X
2463,55_41_20234_2000_2,212X
2464,55_41_20236_2003_2,212X
2465,55_41_20238_2001_2,212X
2466,55_41_20241_2004_1,212X
2467,55_41_20246_2003_1,212X
2468,55_41_20248_2001_4,212X
2469,55_41_20252_2002_2,212X
2470,55_41_20253_2002_1,212X
2471,55_41_20256_2001_3,212X
2472,55_41_20260_2004_2,212X
2473,55_41_20262_2001_1,212X
2474,55_41_20264_2003_3,212X
2475,55_41_20269_2003_1,212X
2476,55_41_20276_2002_3,212X
2477,55_41_20280_2001_1,212X
2478,55_41_20281_2002_4,212X
2479,55_41_20282_2003_2,212X
2480,55_41_20283_2001_4,212X
2481,55_41_20284_2001_2,212X
2482,55_41_20285_2003_4,212X
2483,55_41_20286_2001_1,212X
2484,55_41_20287_2002_1,212X
2485,55_41_20288_2000_3,212X
2486,55_41_20289_2002_1,212X
2487,55_41_20290_2003_4,212X
2488,55_41_20291_2000_3,212X
2489,55_41_20292_2000_2,212X
2490,55_41_20293_2000_4,212X
2491,55_41_20294_2000_4,212X
2492,55_41_20296_2000_3,212X
2493,55_41_20297_2000_3,212X
2494,55_41_20298_2000_3,212X
2495,55_41_20299_2000_2,212X
2496,55_41_20300_2000_1,212X
2497,55_41_20302_2000_4,212X
2498,55_41_20303_2000_2,212X
2499,55_41_20304_2000_1,212X
2500,55_41_20305_2000_1,212X
2501,55_41_20307_2000_4,212X
2502,55_41_20308_2000_4,212X
2503,55_41_20310_2001_4,212X
2504,55_41_20311_2001_2,212X
2505,55_41_20312_2001_4,212X
2506,55_41_20315_2001_3,212X
2507,55_41_20316_2001_2,212X
2508,55_41_20317_2001_4,212X
2509,55_41_20318_2001_2,212X
2510,55_41_20319_2001_3,212X
2511,55_41_20321_2001_3,212X
2512,55_41_20322_2001_3,212X
2513,55_41_20324_2001_3,212X
2514,55_41_20325_2001_3,212X
2515,55_41_20326_2001_3,212X
2516,55_41_20341_2001_1,212X
2517,55_41_20342_2002_2,212X
2518,55_41_20343_2002_3,212X
2519,55_41_20344_2002_1,212X
2520,55_41_20345_2002_2,212X
2521,55_41_20346_2002_3,212X
2522,55_41_20347_2002_1,212X
2523,55_41_20348_2002_2,212X
2524,55_41_20350_2002_4,212X
2525,55_41_20352_2002_2,212X
2526,55_41_20353_2002_3,212X
2527,55_41_20354_2002_1,212X
2528,55_41_20355_2002_2,212X
2529,55_41_20356_2002_2,212X
2530,55_41_20357_2002_2,212X
2531,55_41_20358_2002_2,212X
2532,55_41_20359_2002_3,212X
2533,55_41_20360_2003_2,212X
2534,55_41_20361_2003_2,212X
2535,55_41_20362_2003_2,212X
2536,55_41_20363_2003_3,212X
2537,55_41_20364_2003_4,212X
2538,55_41_20365_2003_2,212X
2539,55_41_20366_2003_2,212X
2540,55_41_20370_2003_3,212X
2541,55_41_20371_2003_3,212X
2542,55_41_20372_2003_2,212X
2543,55_41_20373_2003_4,212X
2544,55_41_20374_2003_1,212X
2545,55_41_20388_2003_2,212X
2546,55_41_20389_2002_4,212X
2547,55_41_20390_2004_1,212X
2548,55_41_20391_2004_3,212X
2549,55_41_20392_2004_2,212X
2550,55_41_20393_2004_3,212X
2551,55_41_20395_2004_4,212X
2552,55_41_20396_2004_3,212X
2553,55_41_20397_2004_1,212X
2554,55_41_20398_2004_1,212X
2555,55_41_20399_2004_3,212X
2556,55_41_20400_2004_4,212X
2557,55_41_20401_2004_2,212X
2558,55_41_20402_2004_1,212X
2559,55_41_20417_2004_1,212X
2560,55_41_20418_2004_4,212X
2561,55_41_20419_2004_2,212X
2562,55_41_20420_2004_2,212X
2563,55_41_29015_2002_4,212X
2564,55_41_29017_2004_4,212X
2565,55_41_29020_2000_4,212X
2566,55_41_29023_2000_2,212X
